name,description,category,subcategory,price,image_url,local_image_path,features
Do U Speak Green Men Blue Shorts,Men Shorts in Blue for Casual,Apparel,Bottomwear,74.0,/static/images/fashion_54924.jpg,static/images/fashion_54924.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""bottomwear"", ""colors"": [""blue""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""shorts"", ""season"": ""summer"", ""year"": 2012}"
ID Men Red Shoes,Men Casual Shoes in Red for Casual,Footwear,Shoes,88.0,/static/images/fashion_26538.jpg,static/images/fashion_26538.jpg,"{""main_category"": ""footwear"", ""subcategory"": ""shoes"", ""colors"": [""red""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""casual shoes"", ""season"": ""fall"", ""year"": 2012}"
Peperone Women Black & White Handbag,Women Handbags in Black for Casual,Accessories,Bags,63.0,/static/images/fashion_35913.jpg,static/images/fashion_35913.jpg,"{""main_category"": ""accessories"", ""subcategory"": ""bags"", ""colors"": [""black""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""handbags"", ""season"": ""summer"", ""year"": 2012}"
Vans Men Khaki Shoes,Men Casual Shoes in Khaki for Casual,Footwear,Shoes,145.0,/static/images/fashion_49495.jpg,static/images/fashion_49495.jpg,"{""main_category"": ""footwear"", ""subcategory"": ""shoes"", ""colors"": [""khaki""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""casual shoes"", ""season"": ""summer"", ""year"": 2012}"
Indigo Nation Men Reversible Bling Pink Shirts,Men Shirts in Pink for Casual,Apparel,Topwear,110.0,/static/images/fashion_9660.jpg,static/images/fashion_9660.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""topwear"", ""colors"": [""pink""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""shirts"", ""season"": ""fall"", ""year"": 2011}"
Nike Women Black T-shirt,Women Tshirts in Black for Sports,Apparel,Topwear,138.0,/static/images/fashion_2288.jpg,static/images/fashion_2288.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""topwear"", ""colors"": [""black""], ""patterns"": [], ""style"": [""sports""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""tshirts"", ""season"": ""fall"", ""year"": 2010}"
ADIDAS Men Blue Sweatshirt,Men Sweatshirts in Blue for Casual,Apparel,Topwear,126.0,/static/images/fashion_23876.jpg,static/images/fashion_23876.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""topwear"", ""colors"": [""blue""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""sweatshirts"", ""season"": ""fall"", ""year"": 2011}"
Manchester United Men Solid Red Tshirt,Men Tshirts in Red for Casual,Apparel,Topwear,87.0,/static/images/fashion_18237.jpg,static/images/fashion_18237.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""topwear"", ""colors"": [""red""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""tshirts"", ""season"": ""fall"", ""year"": 2011}"
Rocia Women Black Flats,Women Heels in Black for Casual,Footwear,Shoes,68.0,/static/images/fashion_54118.jpg,static/images/fashion_54118.jpg,"{""main_category"": ""footwear"", ""subcategory"": ""shoes"", ""colors"": [""black""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""heels"", ""season"": ""winter"", ""year"": 2012}"
Catwalk Women Leather Flats,Women Heels in Brown for Casual,Footwear,Shoes,122.0,/static/images/fashion_2872.jpg,static/images/fashion_2872.jpg,"{""main_category"": ""footwear"", ""subcategory"": ""shoes"", ""colors"": [""brown""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""heels"", ""season"": ""winter"", ""year"": 2015}"
Mineral Women Green Top,Women Tops in Green for Casual,Apparel,Topwear,103.0,/static/images/fashion_49653.jpg,static/images/fashion_49653.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""topwear"", ""colors"": [""green""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""tops"", ""season"": ""summer"", ""year"": 2012}"
Crocs Dora Boots Pink Sandals,Women Sandals in Pink for Casual,Footwear,Sandal,124.0,/static/images/fashion_8574.jpg,static/images/fashion_8574.jpg,"{""main_category"": ""footwear"", ""subcategory"": ""sandal"", ""colors"": [""pink""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""sandals"", ""season"": ""fall"", ""year"": 2011}"
Image Men Sunglasses,Men Sunglasses in Black for Casual,Accessories,Eyewear,107.0,/static/images/fashion_16957.jpg,static/images/fashion_16957.jpg,"{""main_category"": ""accessories"", ""subcategory"": ""eyewear"", ""colors"": [""black""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""sunglasses"", ""season"": ""winter"", ""year"": 2016}"
Lotto Men XL Water Man Silver Slippers,Men Flip Flops in Silver for Casual,Footwear,Flip Flops,73.0,/static/images/fashion_19123.jpg,static/images/fashion_19123.jpg,"{""main_category"": ""footwear"", ""subcategory"": ""flip flops"", ""colors"": [""silver""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""flip flops"", ""season"": ""fall"", ""year"": 2011}"
United Colors of Benetton Men Solid Pink Polo T-shirts,Men Tshirts in Pink for Casual,Apparel,Topwear,69.0,/static/images/fashion_13419.jpg,static/images/fashion_13419.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""topwear"", ""colors"": [""pink""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""tshirts"", ""season"": ""summer"", ""year"": 2011}"
Levis Men Comfort Style Grey Innerwear Vest,Men Innerwear Vests in Grey for Casual,Apparel,Innerwear,135.0,/static/images/fashion_17885.jpg,static/images/fashion_17885.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""innerwear"", ""colors"": [""grey""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""innerwear vests"", ""season"": ""summer"", ""year"": 2016}"
Reebok Men Black Possession Flip Flops,Men Flip Flops in Black for Casual,Footwear,Flip Flops,119.0,/static/images/fashion_43369.jpg,static/images/fashion_43369.jpg,"{""main_category"": ""footwear"", ""subcategory"": ""flip flops"", ""colors"": [""black""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""flip flops"", ""season"": ""summer"", ""year"": 2013}"
Lucera Women Silver Pendant,Women Pendant in Silver for Casual,Accessories,Jewellery,131.0,/static/images/fashion_48781.jpg,static/images/fashion_48781.jpg,"{""main_category"": ""accessories"", ""subcategory"": ""jewellery"", ""colors"": [""silver""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""pendant"", ""season"": ""summer"", ""year"": 2012}"
Maxima Men White Dial Analog Chronograph Watch,Men Watches in White for Casual,Accessories,Watches,120.0,/static/images/fashion_44970.jpg,static/images/fashion_44970.jpg,"{""main_category"": ""accessories"", ""subcategory"": ""watches"", ""colors"": [""white""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""watches"", ""season"": ""winter"", ""year"": 2016}"
Peter England Unisex Orange Sleeve Bag,Unisex Laptop Bag in Orange for Casual,Accessories,Bags,74.0,/static/images/fashion_39524.jpg,static/images/fashion_39524.jpg,"{""main_category"": ""accessories"", ""subcategory"": ""bags"", ""colors"": [""orange""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""unisex"", ""article_type"": ""laptop bag"", ""season"": ""summer"", ""year"": 2012}"
Puma Men Axis White & Grey Sports Shoes,Men Sports Shoes in White for Sports,Footwear,Shoes,72.0,/static/images/fashion_33822.jpg,static/images/fashion_33822.jpg,"{""main_category"": ""footwear"", ""subcategory"": ""shoes"", ""colors"": [""white""], ""patterns"": [], ""style"": [""sports""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""sports shoes"", ""season"": ""summer"", ""year"": 2012}"
Tonga Women Maroon Top,Women Tops in Off White for Casual,Apparel,Topwear,63.0,/static/images/fashion_58513.jpg,static/images/fashion_58513.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""topwear"", ""colors"": [""off white""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""tops"", ""season"": ""summer"", ""year"": 2012}"
Femella Women Brown Scarf,Women Scarves in Brown for Casual,Accessories,Scarves,97.0,/static/images/fashion_25947.jpg,static/images/fashion_25947.jpg,"{""main_category"": ""accessories"", ""subcategory"": ""scarves"", ""colors"": [""brown""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""scarves"", ""season"": ""summer"", ""year"": 2012}"
ADIDAS Men's Twelve Faster T-shirt,Men Tshirts in Black for Casual,Apparel,Topwear,115.0,/static/images/fashion_5865.jpg,static/images/fashion_5865.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""topwear"", ""colors"": [""black""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""tshirts"", ""season"": ""summer"", ""year"": 2011}"
Arrow Woman Women Blue Dress,Women Dresses in Blue for Casual,Apparel,Dress,66.0,/static/images/fashion_39716.jpg,static/images/fashion_39716.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""dress"", ""colors"": [""blue""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""dresses"", ""season"": ""summer"", ""year"": 2012}"
Levis Men Red Brief,Men Briefs in Red for Casual,Apparel,Innerwear,99.0,/static/images/fashion_25349.jpg,static/images/fashion_25349.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""innerwear"", ""colors"": [""red""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""briefs"", ""season"": ""summer"", ""year"": 2016}"
Ganuchi Men Casual Black Sandals,Men Sandals in Black for Casual,Footwear,Sandal,90.0,/static/images/fashion_11940.jpg,static/images/fashion_11940.jpg,"{""main_category"": ""footwear"", ""subcategory"": ""sandal"", ""colors"": [""black""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""sandals"", ""season"": ""summer"", ""year"": 2011}"
SDL by Sweet Dreams Women Green Printed Night Suit S11-3124,Women Night suits in White for Casual,Apparel,Loungewear and Nightwear,52.0,/static/images/fashion_55802.jpg,static/images/fashion_55802.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""loungewear and nightwear"", ""colors"": [""white""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""night suits"", ""season"": ""summer"", ""year"": 2017}"
Indigo Nation Men Printed Black T-shirt,Men Tshirts in Black for Casual,Apparel,Topwear,134.0,/static/images/fashion_29584.jpg,static/images/fashion_29584.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""topwear"", ""colors"": [""black""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""tshirts"", ""season"": ""summer"", ""year"": 2012}"
DKNY Women Red Delicious Perfume,Women Perfume and Body Mist in Red for Casual,Personal Care,Fragrance,117.0,/static/images/fashion_43967.jpg,static/images/fashion_43967.jpg,"{""main_category"": ""personal care"", ""subcategory"": ""fragrance"", ""colors"": [""red""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""perfume and body mist"", ""season"": ""spring"", ""year"": 2017}"
Urban Yoga Women Blue Skirt With Leggings,Women Skirts in Blue for Sports,Apparel,Bottomwear,106.0,/static/images/fashion_28456.jpg,static/images/fashion_28456.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""bottomwear"", ""colors"": [""blue""], ""patterns"": [], ""style"": [""sports""], ""material"": """", ""brand"": """", ""gender"": ""women"", ""article_type"": ""skirts"", ""season"": ""summer"", ""year"": 2012}"
Gini and Jony Girls Black Top,Girls Tops in Black for Casual,Apparel,Topwear,59.0,/static/images/fashion_34009.jpg,static/images/fashion_34009.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""topwear"", ""colors"": [""black""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""girls"", ""article_type"": ""tops"", ""season"": ""summer"", ""year"": 2012}"
Nike Men Air Rift MTR White Casual Shoe,Men Casual Shoes in White for Casual,Footwear,Shoes,61.0,/static/images/fashion_19311.jpg,static/images/fashion_19311.jpg,"{""main_category"": ""footwear"", ""subcategory"": ""shoes"", ""colors"": [""white""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""casual shoes"", ""season"": ""fall"", ""year"": 2011}"
ADIDAS Men White Corona Sports Shoes,Men Sports Shoes in White for Sports,Footwear,Shoes,139.0,/static/images/fashion_42089.jpg,static/images/fashion_42089.jpg,"{""main_category"": ""footwear"", ""subcategory"": ""shoes"", ""colors"": [""white""], ""patterns"": [], ""style"": [""sports""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""sports shoes"", ""season"": ""summer"", ""year"": 2012}"
Fastrack Unisex Black Dial Watch 9915PP13,Unisex Watches in Black for Casual,Accessories,Watches,100.0,/static/images/fashion_22950.jpg,static/images/fashion_22950.jpg,"{""main_category"": ""accessories"", ""subcategory"": ""watches"", ""colors"": [""black""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""unisex"", ""article_type"": ""watches"", ""season"": ""winter"", ""year"": 2016}"
Vans Men Blue Era Scilla Plaid Shoes,Men Casual Shoes in Blue for Casual,Footwear,Shoes,111.0,/static/images/fashion_49461.jpg,static/images/fashion_49461.jpg,"{""main_category"": ""footwear"", ""subcategory"": ""shoes"", ""colors"": [""blue""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""casual shoes"", ""season"": ""summer"", ""year"": 2012}"
Crocs Kids Navy Blue Clogs,Unisex Flip Flops in Navy Blue for Casual,Footwear,Flip Flops,96.0,/static/images/fashion_8746.jpg,static/images/fashion_8746.jpg,"{""main_category"": ""footwear"", ""subcategory"": ""flip flops"", ""colors"": [""navy blue""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""unisex"", ""article_type"": ""flip flops"", ""season"": ""summer"", ""year"": 2015}"
Classic Polo Men Vulcan White Polo Tshirts,Men Tshirts in White for Casual,Apparel,Topwear,144.0,/static/images/fashion_9694.jpg,static/images/fashion_9694.jpg,"{""main_category"": ""apparel"", ""subcategory"": ""topwear"", ""colors"": [""white""], ""patterns"": [], ""style"": [""casual""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""tshirts"", ""season"": ""fall"", ""year"": 2011}"
Fila Men Destiny Grey Sports Shoes,Men Sports Shoes in Grey for Sports,Footwear,Shoes,132.0,/static/images/fashion_23882.jpg,static/images/fashion_23882.jpg,"{""main_category"": ""footwear"", ""subcategory"": ""shoes"", ""colors"": [""grey""], ""patterns"": [], ""style"": [""sports""], ""material"": """", ""brand"": """", ""gender"": ""men"", ""article_type"": ""sports shoes"", ""season"": ""fall"", ""year"": 2011}"
